Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,Age,Reporting Type,Sex,Units,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,Name of non-communicable disease
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),30,Eastern Asia,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,,5.0,5.0,5.0,5.0,7.0,7.0,6.0,7.0,7.0,8.0,9.0,9.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),151,Eastern Europe,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,2.0,3.0,6.0,6.0,6.0,6.0,7.0,26.0,44.0,59.0,66.0,67.0,68.0,70.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),218,Ecuador,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,17.0,71.0,94.0,90.0,86.0,81.0,84.0,84.0,85.0,83.0,76.0,62.0,71.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),818,Egypt,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),222,El Salvador,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,66.0,95.0,94.0,91.0,88.0,99.0,96.0,95.0,87.0,85.0,81.0,92.0,73.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),226,Equatorial Guinea,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),232,Eritrea,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,95.0,95.0,95.0,95.0,95.0,95.0,95.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),233,Estonia,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),748,Eswatini,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,67.0,90.0,90.0,87.0,88.0,87.0,83.0,63.0,96.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),231,Ethiopia,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,,12.0,30.0,48.0,54.0,57.0,61.0,64.0,63.0,64.0,67.0,61.0,61.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),150,Europe,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,12.0,17.0,37.0,40.0,42.0,43.0,43.0,44.0,54.0,67.0,74.0,78.0,79.0,79.0,80.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),513,Europe And Northern America,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,40.0,43.0,56.0,58.0,59.0,60.0,60.0,61.0,67.0,76.0,80.0,83.0,80.0,80.0,82.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),242,Fiji,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,87.0,99.0,99.0,93.0,90.0,94.0,96.0,98.0,99.0,99.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),246,Finland,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,92.0,92.0,92.0,92.0,92.0,92.0,87.0,85.0,88.0,89.0,86.0,82.0,87.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),250,France,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,89.0,89.0,89.0,89.0,89.0,91.0,92.0,92.0,92.0,92.0,95.0,95.0,95.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),266,Gabon,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),270,Gambia,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,99.0,95.0,98.0,96.0,96.0,97.0,95.0,90.0,93.0,87.0,83.0,78.0,75.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),268,Georgia,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,16.0,75.0,80.0,81.0,84.0,82.0,82.0,79.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),276,Germany,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,68.0,84.0,85.0,86.0,84.0,84.0,82.0,83.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),288,Ghana,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,,,43.0,89.0,99.0,88.0,93.0,99.0,96.0,97.0,95.0,98.0,99.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),300,Greece,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,,,32.0,32.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),308,Grenada,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),320,Guatemala,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,72.0,62.0,80.0,90.0,93.0,90.0,88.0,86.0,72.0,84.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),324,Guinea,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),624,Guinea-Bissau,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,10.0,83.0,79.0,82.0,78.0,74.0,67.0,74.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),328,Guyana,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,,50.0,90.0,96.0,97.0,94.0,92.0,97.0,91.0,98.0,89.0,99.0,95.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),332,Haiti,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,12.0,42.0,51.0,51.0,51.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),340,Honduras,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,,78.0,97.0,99.0,99.0,99.0,94.0,90.0,91.0,88.0,80.0,77.0,78.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),348,Hungary,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,,84.0,90.0,92.0,93.0,94.0,98.0,99.0,99.0,99.0,99.0,99.0,99.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),352,Iceland,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,,,86.0,88.0,90.0,91.0,90.0,88.0,90.0,92.0,93.0,92.0,84.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),356,India,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,6.0,15.0,21.0,25.0,66.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),360,Indonesia,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,1.5,3.0,4.0,1.3,6.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),364,Iran (Islamic Republic Of),<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),368,Iraq,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,33.0,33.0,37.0,1.4,1.3,1.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),372,Ireland,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,43.0,90.0,91.0,91.0,92.0,92.0,91.0,91.0,90.0,86.0,86.0,85.0,84.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),376,Israel,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,,92.0,93.0,94.0,94.0,94.0,93.0,94.0,95.0,95.0,94.0,95.0,95.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),380,Italy,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,60.0,66.0,71.0,76.0,82.0,87.0,87.0,89.0,88.0,91.0,92.0,92.0,91.0,91.0,92.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),388,Jamaica,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),392,Japan,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,,98.0,98.0,98.0,98.0,96.0,99.0,99.0,98.0,97.0,95.0,96.0,96.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),400,Jordan,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),398,Kazakhstan,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,,,37.0,52.0,58.0,74.0,97.0,98.0,95.0,89.0,89.0,93.0,98.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),404,Kenya,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,,85.0,82.0,75.0,81.0,75.0,78.0,82.0,92.0,91.0,90.0,92.0,91.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),296,Kiribati,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,40.0,57.0,74.0,79.0,91.0,94.0,97.0,91.0,90.0,91.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),414,Kuwait,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,99.0,99.0,98.0,99.0,99.0,99.0,94.0,99.0,99.0,99.0,91.0,93.0,94.0,96.0,99.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),417,Kyrgyzstan,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,88.0,92.0,96.0,90.0,90.0,92.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),432,Landlocked Developing Countries (Lldcs),<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,2.3,8.0,21.0,27.0,49.0,56.0,63.0,72.0,72.0,73.0,72.0,71.0,72.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),418,Lao People'S Democratic Republic,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,60.0,74.0,78.0,82.0,84.0,81.0,77.0,74.0,78.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),419,Latin America And The Caribbean,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,3.0,11.0,35.0,60.0,71.0,76.0,79.0,82.0,78.0,78.0,79.0,78.0,73.0,71.0,75.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),428,Latvia,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,,76.0,55.0,87.0,84.0,85.0,84.0,87.0,84.0,84.0,91.0,92.0,87.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),199,Least Developed Countries (Ldcs),<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,2.3,7.0,16.0,29.0,48.0,59.0,69.0,73.0,74.0,74.0,72.0,68.0,69.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),422,Lebanon,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,82.0,82.0,82.0,74.0,70.0,70.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),426,Lesotho,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,29.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),430,Liberia,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,25.0,36.0,73.0,78.0,78.0,68.0,65.0,65.0,74.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),434,Libya,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,39.0,71.0,96.0,94.0,72.0,73.0,73.0,73.0,73.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),440,Lithuania,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,82.0,82.0,82.0,82.0,83.0,82.0,81.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),442,Luxembourg,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,86.0,86.0,86.0,86.0,95.0,95.0,95.0,95.0,95.0,95.0,96.0,96.0,96.0,96.0,96.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),450,Madagascar,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,76.0,68.0,62.0,65.0,62.0,73.0,69.0,67.0,57.0,57.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),454,Malawi,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,,,99.0,89.0,87.0,88.0,83.0,88.0,92.0,95.0,93.0,93.0,87.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),458,Malaysia,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,,57.0,57.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),462,Maldives,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),466,Mali,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,,56.0,58.0,59.0,57.0,67.0,76.0,74.0,74.0,74.0,66.0,77.0,77.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),470,Malta,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,,99.0,99.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),584,Marshall Islands,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,49.0,24.0,35.0,46.0,38.0,29.0,75.0,65.0,72.0,67.0,63.0,38.0,61.0,29.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),478,Mauritania,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,1.1100000000000003,71.0,71.0,71.0,72.0,72.0,76.0,70.0,65.0,73.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),480,Mauritius,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,10.0,84.0,96.0,97.0,86.0,94.0,97.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),54,Melanesia,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,6.0,7.0,26.0,29.0,42.0,41.0,42.0,45.0,39.0,43.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),484,Mexico,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,14.0,46.0,92.0,98.0,99.0,84.0,94.0,93.0,92.0,92.0,88.0,86.0,77.0,83.0,84.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),57,Micronesia,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,1.9089999999999998,11.0,29.0,29.0,30.0,46.0,53.0,69.0,69.0,76.0,77.0,79.0,76.0,78.0,74.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),583,Micronesia (Federated States Of),<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,70.0,63.0,60.0,61.0,64.0,67.0,63.0,65.0,67.0,73.0,79.0,70.0,65.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),17,Middle Africa,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,,5.0,25.0,34.0,47.0,57.0,57.0,58.0,59.0,59.0,58.0,51.0,50.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),492,Monaco,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),496,Mongolia,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,13.0,26.0,49.0,92.0,95.0,94.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),499,Montenegro,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),504,Morocco,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,2.3,23.0,72.0,80.0,90.0,95.0,98.0,99.0,99.0,98.0,98.0,98.0,98.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),508,Mozambique,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,45.0,73.0,80.0,80.0,80.0,80.0,80.0,65.0,70.0,70.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),104,Myanmar,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,14.0,89.0,91.0,90.0,86.0,40.0,57.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),516,Namibia,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,81.0,84.0,67.0,61.0,57.0,78.0,79.0,85.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),520,Nauru,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,,59.0,59.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),524,Nepal,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,5.0,46.0,80.0,82.0,83.0,80.0,84.0,83.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),528,Netherlands (Kingdom Of The),<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,96.0,96.0,96.0,96.0,96.0,95.0,94.0,94.0,93.0,93.0,93.0,93.0,93.0,90.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),554,New Zealand,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,87.0,89.0,92.0,92.0,93.0,93.0,93.0,93.0,94.0,96.0,91.0,92.0,95.0,86.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),558,Nicaragua,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,,61.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,92.0,87.0,92.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),562,Niger,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,13.0,49.0,76.0,85.0,79.0,81.0,81.0,82.0,84.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),566,Nigeria,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,36.0,49.0,53.0,59.0,64.0,60.0,60.0,60.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),570,Niue,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),807,North Macedonia,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,30.0,53.0,56.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),15,Northern Africa,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,,,2.3,3.0,9.0,16.0,32.0,33.0,45.0,51.0,50.0,50.0,52.0,50.0,49.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),747,Northern Africa And Western Asia,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,1.9089999999999998,18.0,18.0,25.0,30.0,35.0,45.0,46.0,53.0,60.0,59.0,59.0,56.0,55.0,54.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),21,Northern America,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,89.0,89.0,90.0,92.0,90.0,91.0,92.0,92.0,92.0,91.0,91.0,91.0,82.0,82.0,84.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),154,Northern Europe,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,10.0,18.0,82.0,87.0,88.0,89.0,89.0,89.0,91.0,91.0,91.0,90.0,90.0,90.0,89.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),578,Norway,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,86.0,91.0,91.0,92.0,93.0,93.0,91.0,93.0,94.0,94.0,94.0,95.0,96.0,96.0,95.0,Unknown
3,3.b,3.B.1,SH_ACS_PCV3,Proportion of the target population who received a 3rd dose of pneumococcal conjugate (PCV3) vaccine (%),9,Oceania,<5Y,G,BOTHSEX,PERCENT,,,,,,,,,42.0,51.0,51.0,51.0,51.0,53.0,53.0,63.0,65.0,70.0,71.0,71.0,72.0,70.0,71.0,Unknown
